Month,Monthly Growth of Nominal Exchange Rate (%),Real Exchange Rate (%),Monthly Growth in the Real Exchange Rate (%),Monthly Inflation Rate Germany(%),Monthly Growth in Industrial Production (%),Yearly Growth of Industrial Production (%),International Reserve Index Germany,Monthly Inflation Rate US(%),International Reserve Index US
1988-04-01,-0.2800953516090554,1.4088914192917568,0.013669195711596416,0.21978431799118958,-6.699777011960362,60.25461588306514,1734.4287081441216,0.5150214592275271,198.9470894235612
1988-05-01,1.2012191477917877,1.4275550508083055,1.3247033278072529,0.2193023258697968,-1.3362303096143613,-13.770499381694679,1676.2189539527458,0.34158838599478436,195.3089196034533
1988-06-01,3.6789890161804673,1.4847486152272715,4.006399920380099,0.10939354038830285,3.5895177273729484,31.71788992771991,1530.7045941814574,0.42553191489369535,191.02165348064028
1988-07-01,5.029333029560856,1.5660292862462104,5.4743725762961715,0.0,-7.876275510204101,77.2062792371345,1452.8953033189189,0.4237288135592099,204.28178194473534
1988-08-01,2.3535791757049784,1.6114111152161508,2.8978914614503193,-0.10927400168914136,-0.2999884619821924,-94.07314462264354,1404.3020891241804,0.42194092827010365,222.45288506172383
1988-09-01,-1.086150259616403,1.602870685284548,-0.5299969604874666,0.10939354038830285,13.563244994792157,-11.582482548028246,1381.7826007442936,0.6722689075630228,222.49624374252517
1988-10-01,-2.431838877283199,1.5673998129447075,-2.2129590780770703,0.10930932543318228,4.942423316009492,-27.256868800906993,1434.5149740977542,0.33388981636051085,233.74662708230014
1988-11-01,-3.9418062036782775,1.5019496669173344,-4.175714804023778,0.3274993414903449,-1.8838609438726728,-31.125215821270896,1472.1953806269892,0.08319467554074311,227.87614525174016
1988-12-01,0.33148539749672246,1.506155819160256,0.2800461517165509,0.21763191296981788,-5.057403008709393,-18.171219319081967,1401.6743229515812,0.16625103906913186,222.55996938077297
1989-01-01,4.266590714896035,1.564646005814048,3.88340873565145,0.8686196732712981,-3.5859480871468397,-21.109142082770227,1318.3841297696192,0.4979253112031845,224.36817368677399
1989-02-01,1.18553321678323,1.5846148729977396,1.2762546358402904,0.32293389022792773,0.8541463942047134,-77.22101610056494,1336.2628953445262,0.4128819157721564,229.87521141564577
1989-03-01,0.7127044975973051,1.6033750762658041,1.1838967049813354,0.10729812805685413,9.551886792452846,1.8416298675223295,1316.7128711367197,0.5756578947368807,232.1166644102877
1989-04-01,0.27341446416127013,1.6079354222952893,0.284421661343659,0.6430814143115304,-2.5932087288383365,-61.29410390511547,1346.8616871293784,0.6541291905151292,234.20826789838952
1989-05-01,4.271813515825484,1.6843636152843586,4.753187965718797,0.10649825210686803,-7.263411693791467,443.57483448251537,1317.61319521698,0.5686433793663959,255.7979939412681
1989-06-01,1.5689893862482762,1.713114303109202,1.7069169366965786,0.10638495399035719,7.929801754956145,120.91552005677681,1329.166820848625,0.24232633279477334,281.69816000362744
1989-07-01,-4.38184663536777,1.6437549377869474,-4.048729567920328,-0.10627189668195314,-6.453879353608438,-18.059248368761082,1359.9533874637345,0.24174053182910438,295.47404335572884
1989-08-01,1.6841771817749818,1.6741258838290385,1.8476565663115618,0.0,-4.077253218884048,-5.918591971142302,1351.964504872742,0.1607717041800294,290.3601621735526
1989-09-01,1.3811007268951236,1.7008863881794685,1.598476232218804,0.10638495399035719,14.407158836688971,6.222064426476478,1376.7427254469249,0.3210272873195086,318.5453822482138
1989-10-01,-4.409505275017922,1.6284983360625047,-4.255901665157291,0.31879851617784283,6.462651544779119,30.758762080239165,1417.904545289157,0.48000000000005816,329.67855332097395
1989-11-01,-1.9287436378248035,1.5975188435315866,-1.9023349207603402,0.21186836017543786,-2.9111947837266894,54.533422076372354,1424.5920253229326,0.23885350318464393,337.8313335513533
1989-12-01,-4.867522534826552,1.5173614680115253,-5.017616902900491,0.31713064077514286,-5.08891411275072,0.6230688752124601,1455.7283405350713,0.15885623510718538,347.3707323710072
1990-01-01,-2.8482829906971485,1.4815344083236528,-2.3611420510646797,0.5268631404067303,-2.5513254933227425,-28.852135298124043,1459.5277941016777,1.0309278350516315,351.5504698385472
1990-02-01,-0.9339165385979453,1.4684531982725444,-0.8829501345101853,0.4192950246661331,0.276130087952664,-67.67180780412171,1481.3820306393923,0.47095761381481527,345.3449088512932
1990-03-01,1.7004773269689633,1.5015910739848832,2.256651812350685,0.0,10.872004079551223,13.820487153820022,1472.595355735059,0.5468749999998579,355.2596763224341
1990-04-01,-0.9562921677911396,1.4864396151152768,-1.0090269669356666,0.20875527201957844,-8.435286542176424,225.28374782831798,1475.4379010185237,0.15540015540027596,355.16740591555265
1990-05-01,-1.569719227579669,1.463462961919516,-1.5457508641532502,0.20833722618907036,1.868595539481599,-125.72614107883784,1497.1505298790742,0.23273855702088397,358.63678275855506
1990-06-01,1.3419991574893153,1.4895895495059779,1.7852578620912718,0.1039520422930762,0.6015779092701568,-92.41370808678579,1516.4631115405539,0.5417956656347034,359.89609534152413
1990-07-01,-2.6187648456057033,1.4561641535487033,-2.243933301516521,0.0,-3.6270953828055563,-43.79976469845837,1504.4464924380777,0.38491147036172624,362.7242942663434
1990-08-01,-4.219769498140124,1.4031808439812998,-3.638553348417628,0.3115322827090372,-3.5906825348388405,-11.933786250793187,1533.0937815035127,0.9202453987730896,367.39208010661747
1990-09-01,-0.06366588145412244,1.4096309275071583,0.4596758538662371,0.3105647731817429,13.863684321586867,-3.7722532337056207,1549.4318338983117,0.8358662613981327,372.58494062719933
1990-10-01,-2.9559788494616823,1.366339173575411,-3.071141040322245,0.7223909163032616,7.107116382505563,9.972142753806333,1587.8377055938756,0.6028636021100375,385.751982399709
1990-11-01,-2.3829843103787773,1.3395217553373509,-1.962720439895227,-0.20492183298399524,-3.4345531620381786,17.977442843639814,1612.2684807646867,0.22471910112353832,386.71671504284035
1990-12-01,0.336247478143914,1.342647349803547,0.2333365959710676,0.10267131242738259,-6.316072388460892,24.114344406705936,1631.2799826334633,0.0,387.9124066274228
